,data_coleta,observado,previsao
0,2008-04-30,1.9021075265461742,1.8541489839553833
1,2008-07-31,1.8562979905218762,1.857421636581421
2,2008-08-31,1.8082887713431999,1.85990571975708
3,2008-11-30,1.8405496335562173,1.8589931726455688
4,2009-07-31,1.9021075265461742,1.8567322492599487
5,2009-08-31,1.8405496335562173,1.8567627668380737
6,2009-09-30,1.8562979905218762,1.8531450033187866
7,2009-10-31,1.8405496335562173,1.8527921438217163
8,2009-11-30,1.8405496335562173,1.8561979532241821
9,2010-03-31,1.8405496335562173,1.8572371006011963
10,2010-05-31,1.8405496335562173,1.8532379865646362
11,2010-07-31,1.887069649183895,1.8534417152404785
12,2010-09-30,1.8718021770554376,1.8528088331222534
13,2010-11-30,1.8405496335562173,1.8538156747817993
14,2011-03-31,1.8245492922123363,1.8550355434417725
15,2011-05-31,1.8405496335562173,1.8560869693756104
16,2011-06-30,1.8405496335562173,1.8569159507751465
17,2011-07-31,1.9021075265461742,1.853856086730957
18,2011-08-31,1.8562979905218762,1.8520466089248657
19,2011-11-30,1.8245492922123363,1.852919578552246
20,2012-01-31,1.8405496335562173,1.8551061153411865
21,2012-05-31,1.8718021770554376,1.8560558557510376
22,2012-07-31,1.8405496335562173,1.8571298122406006
23,2012-09-30,1.887069649183895,1.8533153533935547
24,2012-11-30,1.8453002363140627,1.8529850244522095
25,2013-04-30,1.8961194847024478,1.8553118705749512
26,2013-05-31,1.862528540271542,1.8570739030838013
27,2013-06-30,1.8764069434414792,1.8567438125610352
28,2013-09-30,1.9198594720019984,1.858962059020996
29,2013-10-31,1.9050881546838676,1.8583317995071411
30,2013-11-30,1.9430489169175476,1.8613560199737549
31,2014-01-31,1.8180767777077662,1.8615607023239136
32,2014-05-31,1.9257074418835665,1.863940715789795
33,2014-07-31,1.9139771020997969,1.8655463457107544
34,2014-09-30,1.9213246737291116,1.864175796508789
35,2014-11-30,1.860974538405049,1.86397123336792
36,2014-12-31,1.8900953700999743,1.860634446144104
37,2015-01-31,1.8515994697410578,1.866236925125122
38,2015-05-31,1.8771723472292074,1.8638802766799927
39,2015-07-31,1.8825138326487263,1.8616116046905518
40,2015-09-30,1.8341801852717516,1.8582909107208252
41,2015-11-30,1.8468787686068633,1.8588316440582275
42,2016-07-31,1.8050046961425494,1.856791377067566
43,2016-09-30,1.8468787686068633,1.8567742109298706
44,2016-10-31,1.8293763329598756,1.8543325662612915
45,2016-11-30,1.8946168548181388,1.8508182764053345
46,2017-09-30,1.8547342685459378,1.8512803316116333
47,2017-11-30,1.843719208316994,1.851245403289795
48,2018-05-31,1.9169226123291199,1.8547627925872803
49,2018-08-31,1.8515994697410578,1.8560270071029663
50,2018-09-30,1.9213246737291116,1.8589638471603394
51,2018-10-31,1.8099267733471702,1.8576736450195312
52,2018-11-30,1.8633046365463097,1.8589435815811157
53,2019-09-30,1.8325814639083102,1.8609048128128052
